id,label,type
36218915,propranolol Oral Liquid Product,medication
36226932,lenalidomide Oral Product,medication
36223705,stavudine Pill,medication
36248688,cholecalciferol / folic acid Pill,medication
36215990,cytarabine Injectable Product,medication
36246293,apixaban Oral Product,medication
36224802,fluoxetine / olanzapine Pill,medication
36244844,risperidone Disintegrating Oral Product,medication
36212405,chlorothiazide Oral Liquid Product,medication
36219297,terazosin Oral Product,medication
36248195,insulin degludec Injectable Product,medication
36225662,ondansetron Injectable Product,medication
36216897,acarbose Oral Product,medication
36215525,albuterol Oral Product,medication
36213347,phenylephrine / promethazine Oral Product,medication
36248441,alectinib Pill,medication
36222249,clofarabine Injectable Product,medication
36221086,"hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium phosphate, monobasic Pill",medication
36223335,selegiline Oral Product,medication
1594278,ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate Oral Powder Product,medication
36223619,vemurafenib Pill,medication
36223731,vitamin K1 Pill,medication
36245136,benzocaine Oral Paste Product,medication
36238274,azilsartan / chlorthalidone Pill,medication
36213331,phentolamine Injectable Product,medication
36227038,nitrofurantoin Pill,medication
36222633,ergocalciferol Pill,medication
36226576,eltrombopag Oral Product,medication
36220896,pramoxine Rectal Product,medication
36222632,ergocalciferol Oral Product,medication
1355929,citric acid / magnesium oxide / picosulfurate Oral Liquid Product,medication
36217797,aspirin / carisoprodol Pill,medication
36219394,misoprostol Pill,medication
36213774,cholecalciferol Oral Liquid Product,medication
36245338,ondansetron Disintegrating Oral Product,medication
36221770,aliskiren / hydrochlorothiazide Oral Product,medication
36218398,hydrocortisone Topical Product,medication
36218379,valganciclovir Oral Product,medication
36226198,oxaliplatin Injectable Product,medication
36224015,bismuth subsalicylate Pill,medication
36216702,dapsone Pill,medication
36220872,mesalamine Pill,medication
36221044,methylphenidate Pill,medication
36243470,lorcaserin Pill,medication
36244977,melatonin Sublingual Product,medication
36216560,cinnamon bark Pill,medication
36221013,levetiracetam Pill,medication
36216997,acetaminophen Oral Liquid Product,medication
36214216,albendazole Pill,medication
36225616,ursodeoxycholate Pill,medication
36213067,dexlansoprazole Pill,medication
36219253,zinc sulfate Oral Product,medication
36225368,ketorolac Pill,medication
36221383,mineral oil / petrolatum / phenylephrine Rectal Product,medication
36214622,petrolatum Topical Product,medication
36223022,magnesium lactate Oral Product,medication
1718369,heparin Injectable Product,medication
36213600,ethinyl estradiol / norelgestromin Topical Product,medication
36226988,megestrol Oral Product,medication
36218766,glipizide / metformin Pill,medication
36214675,rifaximin Pill,medication
36214411,tranexamic acid Oral Product,medication
36227045,pindolol Oral Product,medication
36214755,calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride Injectable Product,medication
36227122,mepivacaine Injectable Product,medication
36216224,calcitriol Oral Liquid Product,medication
36223145,metformin Pill,medication
36212950,azacitidine Injectable Product,medication
36223771,naratriptan Oral Product,medication
36226987,megestrol Oral Liquid Product,medication
36213775,cholecalciferol Oral Product,medication
36214058,glycerin / hypromellose / polyethylene glycol 400 Ophthalmic Product,medication
36217552,acetaminophen / butalbital / caffeine / codeine Pill,medication
36214061,glycerin / phenol Mucosal Product,medication
36216339,clarithromycin Oral Product,medication
36226244,docosahexaenoate / eicosapentaenoate Oral Product,medication
36226206,oxcarbazepine Oral Product,medication
1511386,risankizumab Injectable Product,medication
36225477,tolterodine Pill,medication
36244843,loratadine Disintegrating Oral Product,medication
36221022,levocarnitine Pill,medication
36243766,clonidine Transdermal Product,medication
36244850,amoxicillin / clavulanate Chewable Product,medication
36212398,chloroquine Oral Product,medication
36218177,calcitriol Pill,medication
36213644,repaglinide Pill,medication
36225210,simvastatin Pill,medication
36217755,amylase / lipase / protease Pill,medication
36218324,hydrochlorothiazide Pill,medication
36216340,clarithromycin Pill,medication
36221631,sumatriptan Pill,medication
36223879,olopatadine Ophthalmic Product,medication
36243826,aluminum sulfate / calcium acetate Topical Product,medication
36227376,nystatin Oral Product,medication
36215395,candesartan Oral Product,medication
36217722,amlodipine Oral Product,medication
36223442,pravastatin Pill,medication
36218009,calcium carbonate / folic acid / vitamin B complex Pill,medication
36219359,loratadine / pseudoephedrine Pill,medication
36218103,caffeine / ergotamine Oral Product,medication
36222348,colesevelam Oral Product,medication
36224483,pantoprazole Pill,medication
36224910,nicardipine Pill,medication
36216254,amiloride Oral Product,medication
36212546,diazepam Injectable Product,medication
36219020,quinidine Oral Product,medication
36215425,dabigatran etexilate Oral Product,medication
36215629,gabapentin Oral Product,medication
36212305,chlorthalidone Oral Product,medication
36225207,simethicone Oral Product,medication
36225355,ketoconazole Pill,medication
36227159,fluphenazine Pill,medication
36220773,leucovorin Pill,medication
36227606,rivaroxaban Oral Product,medication
792651,abemaciclib Oral Product,medication
36219362,loratadine Pill,medication
36217132,cefazolin Injectable Product,medication
36248152,cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide Oral Product,medication
36214312,imipramine Pill,medication
36220211,Streptococcus pneumoniae type 1 capsular polysaccharide antigen / Streptococcus pneumoniae type 10A capsular polysaccharide antigen / Streptococcus pneumoniae type 11A capsular polysaccharide antigen / Streptococcus pneumoniae type 12F capsular polysac...,medication
36217930,benzocaine / menthol Topical Product,medication
36227227,sufentanil Injectable Product,medication
36224520,doxercalciferol Pill,medication
36214703,"insulin aspart, human Injectable Product",medication
36223693,procarbazine Pill,medication
36246193,alogliptin Oral Product,medication
36245327,clonazepam Disintegrating Oral Product,medication
36214145,ambrisentan Oral Product,medication
36214049,glycerin / propylene glycol Ophthalmic Product,medication
36227221,propofol Injectable Product,medication
36217184,acyclovir Oral Product,medication
36223153,methadone Oral Liquid Product,medication
36224382,iodine Topical Product,medication
36213825,cycloserine Pill,medication
36218924,propylthiouracil Oral Product,medication
36238288,ivacaftor Oral Product,medication
36225133,ketamine Injectable Product,medication
36218973,paroxetine Pill,medication
36221991,clevidipine Injectable Product,medication
36212404,chlorothiazide Injectable Product,medication
36217716,amlodipine / olmesartan Oral Product,medication
36215184,calcium polycarbophil Pill,medication
36217021,acetic acid Otic Product,medication
36224172,fiber Oral Product,medication
36223312,phenylephrine Ophthalmic Product,medication
36219729,risperidone Oral Liquid Product,medication
36217594,ascorbic acid Oral Product,medication
36226205,oxcarbazepine Oral Liquid Product,medication
36220621,meningococcal group A polysaccharide / meningococcal group C polysaccharide / meningococcal polysaccharide vaccine group W-135 / meningococcal polysaccharide vaccine group Y Injectable Product,medication
36238071,theanine Pill,medication
1594005,midostaurin Oral Product,medication
36248979,brexpiprazole Oral Product,medication
36225366,ketorolac Ophthalmic Product,medication
36218693,metronidazole Injectable Product,medication
36224243,palivizumab Injectable Product,medication
36222883,ganciclovir Ophthalmic Product,medication
1718122,sevelamer Oral Powder Product,medication
36223178,triazolam Oral Product,medication
36215393,candesartan / hydrochlorothiazide Oral Product,medication
36223993,bismuth subcitrate / metronidazole / tetracycline Pill,medication
36218135,cephalexin Oral Product,medication
36221149,midazolam Oral Product,medication
36244182,fentanyl Lozenge Product,medication
36226260,bimatoprost Ophthalmic Product,medication
36216738,dimenhydrinate Oral Product,medication
36223782,nebivolol Oral Product,medication
36215201,aprepitant Pill,medication
36249441,venetoclax Pill,medication
36217708,amlodipine / hydrochlorothiazide / olmesartan Oral Product,medication
36226343,oxymorphone Pill,medication
36220417,ephedrine Injectable Product,medication
36212004,beclomethasone Inhalant Product,medication
36221696,raloxifene Oral Product,medication
36216701,dapsone Oral Product,medication
36248160,fosaprepitant Injectable Product,medication
36248546,ledipasvir / sofosbuvir Pill,medication
36220492,escitalopram Pill,medication
36225283,plerixafor Injectable Product,medication
36213853,moxifloxacin Ophthalmic Product,medication
36224291,hydrochlorothiazide / lisinopril Oral Product,medication
36223760,nabumetone Oral Product,medication
36226135,famotidine Pill,medication
36217859,buprenorphine / naloxone Pill,medication
36238273,azilsartan / chlorthalidone Oral Product,medication
36245785,zolmitriptan Disintegrating Oral Product,medication
36214311,imipramine Oral Product,medication
36227526,folic acid / vitamin B12 / vitamin B6 Oral Product,medication
36212611,naphazoline Ophthalmic Product,medication
36243689,enzalutamide Oral Product,medication
36245017,amoxicillin Chewable Product,medication
36248277,brivaracetam Oral Product,medication
36216955,amiodarone Injectable Product,medication
36219681,perindopril Oral Product,medication
36222067,cabergoline Oral Product,medication
36218393,hydrocortisone Oral Product,medication
36211836,etanercept Injectable Product,medication
36227101,meperidine Injectable Product,medication
36227614,rizatriptan Pill,medication
36223772,naratriptan Pill,medication
36221011,levetiracetam Oral Liquid Product,medication
36221623,pyridostigmine Oral Liquid Product,medication
36225948,soybean lecithin Oral Product,medication
36223127,lactase Oral Product,medication
36225997,vitamin B12 Oral Liquid Product,medication
36225244,trifluoperazine Oral Product,medication
36224540,dutasteride / tamsulosin Oral Product,medication
36224590,enoxaparin Injectable Product,medication
36216223,calcitriol Injectable Product,medication
36245464,salicylic acid Soap Product,medication
36219706,riboflavin Oral Product,medication
36225305,polymyxin B / trimethoprim Ophthalmic Product,medication
36218202,calcium carbonate / cholecalciferol / vitamin K1 Pill,medication
36227318,sodium chloride Oral Product,medication
36225518,azelastine Inhalant Product,medication
36217451,acetaminophen / guaifenesin / phenylephrine Oral Product,medication
792944,letermovir Oral Product,medication
36222949,valacyclovir Oral Product,medication
36245925,selenium sulfide Shampoo Product,medication
36226793,"Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine Injectable Product",medication
36220826,hydroxychloroquine Oral Product,medication
36245479,ketoconazole Shampoo Product,medication
36220490,escitalopram Oral Liquid Product,medication
36247190,apremilast Pill,medication
36227203,promazine Oral Product,medication
36245901,estradiol / norethindrone Transdermal Product,medication
36218699,metronidazole Vaginal Product,medication
36217085,chromium picolinate / gamboge Pill,medication
1356325,estradiol / progesterone Pill,medication
36218475,esomeprazole Oral Product,medication
36220538,varenicline Pill,medication
36220192,magnesium carbonate Oral Liquid Product,medication
36224746,itraconazole Pill,medication
792901,latanoprostene bunod Ophthalmic Product,medication
36224764,dutasteride Oral Product,medication
36243761,cholecalciferol Disintegrating Oral Product,medication
36224013,bismuth subsalicylate Oral Liquid Product,medication
36223788,nepafenac Ophthalmic Product,medication
36225578,sodium polystyrene sulfonate Oral Liquid Product,medication
36213928,desvenlafaxine Oral Product,medication
36225637,benazepril Oral Product,medication
36226435,silodosin Pill,medication
36223777,nateglinide Oral Product,medication
36212549,diazepam Pill,medication
36219663,pentoxifylline Oral Product,medication
36249206,sofosbuvir / velpatasvir Oral Product,medication
36220781,levetiracetam Injectable Product,medication
36213635,red yeast rice Oral Product,medication
36223729,vitamin K1 Injectable Product,medication
36226274,cefpodoxime Oral Product,medication
36216907,acebutolol Oral Product,medication
36218017,calcium carbonate / glycine Oral Product,medication
36214835,colchicine Pill,medication
36217369,ampicillin / sulbactam Injectable Product,medication
36220548,vilazodone Oral Product,medication
36226406,"sennosides, USP Oral Product",medication
36223254,"typhoid Vi polysaccharide vaccine, S typhi Ty2 strain Injectable Product",medication
36213823,cyclophosphamide Pill,medication
36244197,benzoyl peroxide Soap Product,medication
36223197,arformoterol Inhalant Product,medication
36213643,repaglinide Oral Product,medication
36213521,budesonide Nasal Product,medication
36225944,hyaluronate Injectable Product,medication
36219699,ribavirin Oral Product,medication
36214699,insulin glargine Injectable Product,medication
36218767,glipizide Oral Product,medication
36223103,"L1 protein, human papillomavirus type 11 vaccine / L1 protein, human papillomavirus type 16 vaccine / L1 protein, human papillomavirus type 18 vaccine / L1 protein, human papillomavirus type 6 vaccine Injectable Product",medication
36215236,desloratadine Pill,medication
36214992,calcium citrate Oral Product,medication
36225062,tamsulosin Pill,medication
36244851,ciclopirox Shampoo Product,medication
36214217,"albumin human, USP Injectable Product",medication
36227426,potassium chloride / sodium chloride Pill,medication
36214475,atazanavir Oral Product,medication
741811,rimegepant Disintegrating Oral Product,medication
36225343,sodium ferric gluconate complex Injectable Product,medication
37498349,buprenorphine / naloxone Oral Film Product,medication
36222659,magnesium citrate Oral Liquid Product,medication
36214768,calcium citrate / ergocalciferol Oral Product,medication
36217899,ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate Oral Product,medication
36214751,calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium citrate Ophthalmic Product,medication
36211894,aspirin / dipyridamole Pill,medication
1356324,estradiol / progesterone Oral Product,medication
36215752,montelukast Oral Product,medication
36246799,tofacitinib Oral Product,medication
36224710,isopropyl alcohol Medicated Pad or Tape,medication
36216363,clindamycin Topical Product,medication
36222254,clopidogrel Oral Product,medication
36227534,folic acid / pyridoxine / vitamin B12 Oral Product,medication
36219057,zaleplon Oral Product,medication
36225671,opium Oral Product,medication
36224128,disulfiram Oral Product,medication
36217542,acetaminophen / tramadol Pill,medication
36227204,promazine Pill,medication
36212532,cromolyn Nasal Product,medication
36220817,hydromorphone Injectable Product,medication
36219358,loratadine / pseudoephedrine Oral Product,medication
36247499,sucroferric oxyhydroxide Chewable Product,medication
36223432,oxycodone Oral Product,medication
36243810,scopolamine Transdermal Product,medication
36227333,sodium fluoride Dental Product,medication
36226918,latanoprost Ophthalmic Product,medication
36246367,fluticasone / vilanterol Inhalant Product,medication
36214615,nadolol Pill,medication
36218637,methylene blue Injectable Product,medication
36226142,felodipine Pill,medication
36246550,doxylamine / pyridoxine Pill,medication
36221413,penicillin G Injectable Product,medication
36238284,linagliptin / metformin Oral Product,medication
36223704,stavudine Oral Product,medication
36245159,zinc pyrithione Shampoo Product,medication
36227492,hydralazine Oral Product,medication
36212250,capsaicin Topical Product,medication
36212265,captopril Pill,medication
36221184,"estrogens, conjugated (USP) Vaginal Product",medication
36219949,ferrous sulfate Pill,medication
36217081,benzocaine / dextromethorphan Oral Product,medication
36219384,minoxidil Topical Product,medication
36215852,citric acid / potassium citrate Oral Product,medication
36218765,glipizide / metformin Oral Product,medication
36225993,vitamin B12 Injectable Product,medication
36218917,propranolol Pill,medication
36243794,nicotine Transdermal Product,medication
36226325,methotrexate Injectable Product,medication
36226008,vitamin B6 Oral Product,medication
36214093,zonisamide Oral Product,medication
35200579,fremanezumab Injectable Product,medication
37498246,ubrogepant Oral Product,medication
36224514,doxepin Oral Liquid Product,medication
36223353,sertraline Oral Product,medication
36220578,fluocinolone Topical Product,medication
36222573,lurasidone Oral Product,medication
36227488,hydralazine / isosorbide dinitrate Pill,medication
36214756,calcium chloride Injectable Product,medication
36220493,esomeprazole / naproxen Oral Product,medication
36212167,bethanechol Pill,medication
701427,belumosudil Pill,medication
36238257,axitinib Oral Product,medication
36213888,rabeprazole Oral Product,medication
36223431,oxycodone Oral Liquid Product,medication
36217028,amoxicillin / clavulanate Oral Liquid Product,medication
35200766,duvelisib Pill,medication
36248678,sacubitril / valsartan Pill,medication
36220586,fluticasone / salmeterol Inhalant Product,medication
36227625,rosiglitazone Pill,medication
36226469,docosahexaenoate Oral Product,medication
36226275,cefpodoxime Pill,medication
36226907,lansoprazole Oral Liquid Product,medication
36219117,loperamide / simethicone Oral Product,medication
36215753,montelukast Pill,medication
36221027,levofloxacin Oral Liquid Product,medication
36225202,methimazole Oral Product,medication
36222077,calcium acetate Pill,medication
36223202,aripiprazole Pill,medication
36218605,leucovorin Injectable Product,medication
35200235,glycopyrronium Medicated Pad or Tape,medication
36222975,interferon alfa-2b Injectable Product,medication
36214583,morphine Oral Product,medication
36214425,treprostinil Injectable Product,medication
36220851,"hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium phosphate, monobasic Oral Product",medication
36214938,deferasirox Oral Product,medication
36213719,colchicine / probenecid Oral Product,medication
36223724,succinylcholine Injectable Product,medication
36222948,ustekinumab Injectable Product,medication
36216842,acetaminophen / propoxyphene Pill,medication
36215444,frovatriptan Pill,medication
36217713,amlodipine / atorvastatin Pill,medication
36226001,vitamin B complex Pill,medication
36227164,flurandrenolide Topical Product,medication
36212852,Saccharomyces boulardii Pill,medication
36217141,clonidine Injectable Product,medication
36215801,bisacodyl Rectal Product,medication
36224164,ferrous fumarate Oral Product,medication
36221020,levocarnitine Oral Liquid Product,medication
36215409,cyclobenzaprine Pill,medication
36226405,"sennosides, USP Oral Liquid Product",medication
36248204,aspirin / calcium carbonate Pill,medication
36226380,progesterone Pill,medication
36218442,lidocaine / prilocaine Topical Product,medication
36223011,magnesium sulfate Oral Product,medication
36221994,clobazam Oral Product,medication
36223450,prazosin Oral Product,medication
36212533,cromolyn Ophthalmic Product,medication
36227477,hyaluronidase Injectable Product,medication
36218326,hydrocodone / ibuprofen Pill,medication
36246905,albiglutide Injectable Product,medication
36222943,ubiquinol Pill,medication
36212551,diazepam Rectal Product,medication
36244366,hyoscyamine Oral Spray Product,medication
1366368,glycopyrronium Pill,medication
36248562,nintedanib Oral Product,medication
36249030,isavuconazonium Pill,medication
36243811,granisetron Transdermal Product,medication
36226261,bimatoprost Topical Product,medication
36223817,diphenhydramine / zinc acetate Topical Product,medication
36227569,etoposide Oral Product,medication
36227212,promethazine Pill,medication
36249045,bupropion / naltrexone Oral Product,medication
36217720,amlodipine / valsartan Oral Product,medication
36244700,ubidecarenone Chewable Product,medication
36220823,hydroxocobalamin Injectable Product,medication
36214357,magnesium gluconate Oral Product,medication
36218938,protriptyline Pill,medication
36221113,linseed oil Oral Product,medication
36221460,glyburide / metformin Oral Product,medication
36220292,calcium phosphate / melatonin Oral Product,medication
36220910,prednisolone Ophthalmic Product,medication
35200820,galcanezumab Injectable Product,medication
36221394,mineral oil Rectal Product,medication
36215684,methylnaltrexone Injectable Product,medication
36244839,potassium nitrate / silver nitrate Topical Product,medication
36218002,calcium carbonate / ergocalciferol Oral Product,medication
36215093,dextromethorphan Oral Liquid Product,medication
36211893,aspirin / dipyridamole Oral Product,medication
36226141,felodipine Oral Product,medication
36220248,erythromycin Oral Liquid Product,medication
36248445,tetanus immune globulin Injectable Product,medication
36212272,carbamazepine Pill,medication
36213256,belladonna alkaloids / opium Rectal Product,medication
36245166,calcium carbonate / glycine Chewable Product,medication
36217233,diclofenac Ophthalmic Product,medication
36226490,docusate Pill,medication
36212592,naltrexone Oral Product,medication
36226577,eltrombopag Pill,medication
36248139,cariprazine Oral Product,medication
36224531,doxylamine Oral Product,medication
36227037,nitrofurantoin Oral Product,medication
36214409,tranexamic acid Injectable Product,medication
36225479,tolvaptan Pill,medication
36226094,lamotrigine Pill,medication
36212323,indomethacin Pill,medication
36213776,cholecalciferol Pill,medication
36245443,citric acid / simethicone / sodium bicarbonate Granule Product,medication
36213555,carboprost Injectable Product,medication
36245784,metoclopramide Disintegrating Oral Product,medication
36222375,fexofenadine Pill,medication
36227434,terbinafine Pill,medication
36221050,methylprednisolone Pill,medication
36244201,fentanyl Transdermal Product,medication
36245487,potassium chloride Oral Powder Product,medication
36221625,pyridostigmine Pill,medication
36218961,sulfamethoxazole / trimethoprim Oral Liquid Product,medication
36214807,chlorpheniramine Pill,medication
963855,biotin Sublingual Product,medication
36214903,thrombin Topical Product,medication
36216120,acetaminophen / hydrocodone Oral Liquid Product,medication
36225530,balsalazide Oral Product,medication
36223198,argatroban Injectable Product,medication
36215351,acetaminophen / codeine Oral Product,medication
36226492,dolasetron Injectable Product,medication
36214287,bacitracin / neomycin / polymyxin B Ophthalmic Product,medication
36213866,mycophenolate mofetil Oral Liquid Product,medication
36248677,sacubitril / valsartan Oral Product,medication
36215630,gabapentin Pill,medication
36224990,menthol / zinc oxide Topical Product,medication
36224294,hydrochlorothiazide / losartan Pill,medication
36225484,torsemide Oral Product,medication
36224973,pimecrolimus Topical Product,medication
36222994,iodine / potassium iodide Oral Product,medication
36220286,calcium phosphate / cholecalciferol Oral Product,medication
36227545,follitropin alfa Injectable Product,medication
36226252,bicalutamide Pill,medication
36247974,treprostinil Oral Product,medication
36226704,iron carbonyl Pill,medication
36226910,lanthanum carbonate Oral Product,medication
36225782,eplerenone Pill,medication
36224455,guanfacine Oral Product,medication
36244675,vardenafil Disintegrating Oral Product,medication
36213927,desoximetasone Topical Product,medication
36217838,budesonide Pill,medication
36213587,ethinyl estradiol / levonorgestrel Pill,medication
36223666,besifloxacin Ophthalmic Product,medication
36218731,papaverine Injectable Product,medication
36248374,empagliflozin / metformin Oral Product,medication
36221021,levocarnitine Oral Product,medication
36220006,thioguanine Oral Product,medication
36248687,cholecalciferol / folic acid Oral Product,medication
36223982,witch hazel Medicated Pad or Tape,medication
36221622,pyridostigmine Injectable Product,medication
36213780,cholestyramine resin Oral Product,medication
36219721,riluzole Oral Product,medication
36222619,epirubicin Injectable Product,medication
36220818,hydromorphone Oral Liquid Product,medication
36217030,amoxicillin / clavulanate Pill,medication
36221702,ranitidine Oral Product,medication
36220606,fosphenytoin Injectable Product,medication
36219707,riboflavin Pill,medication
36219226,sulindac Oral Product,medication
36213627,etidronate Pill,medication
36226491,docusate Rectal Product,medication
36223139,metformin / saxagliptin Oral Product,medication
36227213,promethazine Rectal Product,medication
36216027,digoxin Oral Product,medication
36221760,thalidomide Oral Product,medication
36217054,amoxicillin Oral Liquid Product,medication
36224920,nicotine Topical Product,medication
36213004,aluminum hydroxide Oral Product,medication
36225635,benazepril / hydrochlorothiazide Oral Product,medication
36226580,emtricitabine / rilpivirine / tenofovir disoproxil Oral Product,medication
36217056,amoxicillin Pill,medication
36244855,rizatriptan Disintegrating Oral Product,medication
36225625,valproate Oral Liquid Product,medication
36219089,ibandronate Oral Product,medication
36219045,talc Topical Product,medication
36246945,efinaconazole Topical Product,medication
36223179,triazolam Pill,medication
36224314,hydrochlorothiazide / spironolactone Pill,medication
36226326,methotrexate Oral Product,medication
36248557,dapagliflozin / metformin Oral Product,medication
36212100,goserelin Drug Implant Product,medication
36219238,zinc acetate Oral Product,medication
36213749,dextromethorphan / quinidine Oral Product,medication
36212724,allopurinol Oral Product,medication
36227210,promethazine Oral Liquid Product,medication
36225016,nitroglycerin Topical Product,medication
36227309,sodium bicarbonate Pill,medication
36223778,nateglinide Pill,medication
36249523,nicotine Nasal Product,medication
36226060,eribulin Injectable Product,medication
36223761,nabumetone Pill,medication
36226107,dipyridamole Pill,medication
36218383,valsartan Oral Product,medication
36249029,isavuconazonium Oral Product,medication
36225136,hydrochlorothiazide / irbesartan Oral Product,medication
36227605,rituximab Injectable Product,medication
1594402,gentamicin Topical Product,medication
36222349,colesevelam Pill,medication
36213636,red yeast rice Pill,medication
36219241,zinc gluconate Oral Product,medication
36221104,linagliptin Pill,medication
36224752,melatonin Oral Product,medication
36217241,dicloxacillin Pill,medication
36248153,cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide Pill,medication
36215853,citric acid / sodium citrate Oral Liquid Product,medication
1592899,plecanatide Oral Product,medication
36225047,nortriptyline Oral Product,medication
36212216,codeine / guaifenesin Oral Product,medication
36220711,trimethobenzamide Oral Product,medication
36224820,sunitinib Oral Product,medication
36220911,prednisolone Oral Liquid Product,medication
36222574,lurasidone Pill,medication
1593489,dupilumab Injectable Product,medication
36227609,rivastigmine Oral Product,medication
36244176,chlorhexidine Mouthwash Product,medication
36221348,pseudoephedrine / triprolidine Oral Product,medication
36224127,disopyramide Pill,medication
36224505,dornase alfa Inhalant Product,medication
36216797,acetylcysteine Oral Product,medication
36213889,rabeprazole Pill,medication
36217715,amlodipine / benazepril Pill,medication
36223378,tretinoin Pill,medication
36243437,icosapent ethyl Pill,medication
36217621,benzoyl peroxide / clindamycin Topical Product,medication
36218928,protamine sulfate (USP) Injectable Product,medication
36225420,omega-3 acid ethyl esters (USP) Pill,medication
36218072,chondroitin sulfates / glucosamine Pill,medication
36226337,oxymetazoline Nasal Product,medication
36224014,bismuth subsalicylate Oral Product,medication
36223641,vincristine Injectable Product,medication
36214984,glimepiride Oral Product,medication
36213900,rasagiline Oral Product,medication
36215540,alfentanil Injectable Product,medication
36221672,acamprosate Oral Product,medication
36226911,lanthanum carbonate Pill,medication
36216364,clindamycin Vaginal Product,medication
36244695,benzocaine / dextromethorphan Lozenge Product,medication
36215529,alclometasone Topical Product,medication
36217611,benzocaine Mucosal Product,medication
36221713,"insulin, regular, human Injectable Product",medication
36218630,methylcellulose Oral Product,medication
35200236,glycopyrronium Topical Product,medication
36213952,acetaminophen / aspirin / caffeine Oral Product,medication
36221154,midodrine Pill,medication
779710,tirzepatide Injectable Product,medication
36224511,doxazosin Oral Product,medication
36215720,milnacipran Oral Product,medication
36218320,hydrochlorothiazide / valsartan Oral Product,medication
36217288,ciprofloxacin Injectable Product,medication
36217314,dapsone Topical Product,medication
36225356,ketoconazole Topical Product,medication
36221389,mineral oil / pramoxine / zinc oxide Rectal Product,medication
36225949,soybean lecithin Pill,medication
36226009,vitamin B6 Pill,medication
36217190,adenosine Injectable Product,medication
36245809,calcium carbonate / cholecalciferol / vitamin K1 Chewable Product,medication
36220831,17-alpha-hydroxyprogesterone Injectable Product,medication
36225999,vitamin B12 Pill,medication
36217291,ciprofloxacin Oral Product,medication
36216028,digoxin Pill,medication
36226378,progesterone Injectable Product,medication
36223352,sertraline Oral Liquid Product,medication
